Location,Period,Dimension,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births)
Sudan (until 2011),1999,Male,75.52 [69.91-81.31]
Sudan (until 2011),1999,Female,60.83 [56.29-65.81]
Sudan (until 2011),1998,Both sexes,70.17 [65.27-75.44]
Sudan (until 2011),1998,Male,77.46 [71.76-83.48]
Sudan (until 2011),1998,Female,62.5 [57.84-67.62]
Sudan (until 2011),1997,Both sexes,71.85 [66.93-77.24]
Sudan (until 2011),1997,Male,79.29 [73.53-85.46]
Sudan (until 2011),1997,Female,64.08 [59.34-69.26]
Sudan (until 2011),1996,Both sexes,73.48 [68.48-78.88]
Sudan (until 2011),1996,Male,80.96 [75.07-87.19]
Sudan (until 2011),1996,Female,65.62 [60.84-70.91]
Sudan (until 2011),1995,Both sexes,74.99 [69.98-80.39]
Sudan (until 2011),1995,Male,82.53 [76.63-88.76]
Sudan (until 2011),1995,Female,67.05 [62.11-72.42]
Sudan (until 2011),1994,Both sexes,76.42 [71.38-81.87]
Sudan (until 2011),1994,Male,84.02 [78.12-90.23]
Sudan (until 2011),1994,Female,68.42 [63.49-73.84]
Sudan (until 2011),1993,Both sexes,77.78 [72.71-83.24]
Sudan (until 2011),1993,Male,85.43 [79.55-91.7]
Sudan (until 2011),1993,Female,69.73 [64.78-75.28]
Sudan (until 2011),1992,Both sexes,79.08 [73.98-84.61]
Sudan (until 2011),1992,Male,86.78 [80.86-93.14]
Sudan (until 2011),1992,Female,70.99 [65.98-76.61]
Sudan (until 2011),1991,Both sexes,80.37 [75.19-85.93]
Sudan (until 2011),1991,Male,88.11 [82.16-94.49]
Sudan (until 2011),1991,Female,72.24 [67.2-77.88]
Sudan (until 2011),1990,Both sexes,81.6 [76.37-87.25]
Sudan (until 2011),1990,Male,89.38 [83.36-95.73]
Sudan (until 2011),1990,Female,73.43 [68.34-79.08]
Sudan (until 2011),1989,Both sexes,82.78 [77.55-88.48]
Sudan (until 2011),1989,Male,90.65 [84.59-97.13]
Sudan (until 2011),1989,Female,74.54 [69.4-80.26]
Sudan (until 2011),1988,Both sexes,83.92 [78.69-89.7]
Sudan (until 2011),1988,Male,91.78 [85.71-98.41]
Sudan (until 2011),1988,Female,75.68 [70.42-81.43]
Sudan (until 2011),1987,Both sexes,85.01 [79.68-90.87]
Sudan (until 2011),1987,Male,92.82 [86.71-99.5]
Sudan (until 2011),1987,Female,76.77 [71.48-82.59]
Sudan (until 2011),1986,Both sexes,85.96 [80.64-91.97]
Sudan (until 2011),1986,Male,93.81 [87.63-100.6]
Sudan (until 2011),1986,Female,77.75 [72.41-83.58]
Sudan (until 2011),1985,Both sexes,86.84 [81.51-92.81]
Sudan (until 2011),1985,Male,94.63 [88.44-101.4]
Sudan (until 2011),1985,Female,78.64 [73.35-84.46]
Sudan (until 2011),1984,Both sexes,87.59 [82.25-93.53]
Sudan (until 2011),1984,Male,95.36 [89.2-102.1]
Sudan (until 2011),1984,Female,79.43 [74.17-85.2]
Sudan (until 2011),1983,Both sexes,88.26 [82.91-94.1]
Sudan (until 2011),1983,Male,95.98 [89.81-102.7]
Sudan (until 2011),1983,Female,80.08 [74.92-85.89]
Sudan (until 2011),1982,Both sexes,88.87 [83.49-94.62]
Sudan (until 2011),1982,Male,96.48 [90.32-103.1]
Sudan (until 2011),1982,Female,80.75 [75.52-86.58]
Sudan (until 2011),1981,Both sexes,89.4 [83.95-95.1]
Sudan (until 2011),1981,Male,96.96 [90.78-103.6]
Sudan (until 2011),1981,Female,81.35 [76.04-87.09]
Sudan (until 2011),1980,Both sexes,89.92 [84.41-95.57]
Sudan (until 2011),1980,Male,97.35 [91.12-104]
Sudan (until 2011),1980,Female,81.96 [76.59-87.67]
Sudan (until 2011),1979,Both sexes,90.43 [84.93-96.14]
Sudan (until 2011),1979,Male,97.87 [91.59-104.5]
Sudan (until 2011),1979,Female,82.57 [77.16-88.31]
Sudan (until 2011),1978,Both sexes,91.02 [85.5-96.73]
Sudan (until 2011),1978,Male,98.41 [92.05-105]
Sudan (until 2011),1978,Female,83.22 [77.67-88.95]
Sudan (until 2011),1977,Both sexes,91.65 [86.04-97.37]
Sudan (until 2011),1977,Male,98.96 [92.58-105.6]
Sudan (until 2011),1977,Female,83.89 [78.27-89.62]
Sudan (until 2011),1976,Both sexes,92.27 [86.62-97.97]
Sudan (until 2011),1976,Male,99.58 [93.17-106.3]
Sudan (until 2011),1976,Female,84.53 [78.79-90.2]
Sudan (until 2011),1975,Both sexes,92.88 [87.12-98.62]
Sudan (until 2011),1975,Male,100.1 [93.64-106.8]
Sudan (until 2011),1975,Female,85.18 [79.41-90.97]
Sudan (until 2011),1974,Both sexes,93.42 [87.62-99.24]
Sudan (until 2011),1974,Male,100.7 [94.16-107.5]
Sudan (until 2011),1974,Female,85.78 [79.91-91.65]
Sudan (until 2011),1973,Both sexes,93.94 [88-99.88]
Sudan (until 2011),1973,Male,101.2 [94.6-108.1]
Sudan (until 2011),1973,Female,86.28 [80.27-92.26]
Sudan (until 2011),1972,Both sexes,94.43 [88.38-100.4]
Sudan (until 2011),1972,Male,101.8 [95.02-108.8]
Sudan (until 2011),1972,Female,86.74 [80.68-92.81]
Sudan (until 2011),1971,Both sexes,94.89 [88.78-101]
Sudan (until 2011),1971,Male,102.3 [95.33-109.3]
Sudan (until 2011),1971,Female,87.24 [81-93.36]
Sudan (until 2011),1970,Both sexes,95.4 [89.2-101.6]
Sudan (until 2011),1970,Male,102.8 [95.75-110]
Sudan (until 2011),1970,Female,87.71 [81.33-93.95]
Sudan (until 2011),1969,Both sexes,96 [89.63-102.3]
Sudan (until 2011),1969,Male,103.4 [96.12-110.6]
Sudan (until 2011),1969,Female,88.26 [81.8-94.75]
Sudan (until 2011),1968,Both sexes,96.68 [90.29-103]
Sudan (until 2011),1968,Male,104.1 [96.74-111.6]
Sudan (until 2011),1968,Female,88.89 [82.36-95.52]
Sudan (until 2011),1967,Both sexes,97.5 [91.08-104]
Sudan (until 2011),1967,Male,104.9 [97.43-112.5]
Sudan (until 2011),1967,Female,89.64 [83.08-96.36]
Sudan (until 2011),1966,Both sexes,98.4 [91.86-105.1]
Sudan (until 2011),1966,Male,105.9 [98.42-113.7]
Sudan (until 2011),1966,Female,90.48 [83.78-97.33]
Sudan (until 2011),1965,Both sexes,99.48 [92.8-106.3]
Sudan (until 2011),1965,Male,107 [99.51-115]
Sudan (until 2011),1965,Female,91.49 [84.65-98.39]
Sudan (until 2011),1964,Both sexes,100.6 [93.87-107.6]
Sudan (until 2011),1964,Male,108.2 [100.6-116.5]
Sudan (until 2011),1964,Female,92.57 [85.64-99.74]
Sudan (until 2011),1963,Both sexes,101.9 [95.07-109.1]
Sudan (until 2011),1963,Male,109.6 [101.7-118.1]
Sudan (until 2011),1963,Female,93.68 [86.71-101.2]
Sudan (until 2011),1962,Both sexes,103.2 [96.1-110.7]
Sudan (until 2011),1962,Male,111.1 [102.8-119.9]
Sudan (until 2011),1962,Female,94.95 [87.75-102.8]
Sudan (until 2011),1961,Both sexes,104.6 [97.07-112.5]
Sudan (until 2011),1961,Male,112.6 [103.9-121.8]
Sudan (until 2011),1961,Female,96.28 [88.75-104.6]
Sudan (until 2011),1960,Both sexes,106.1 [98.12-114.5]
Sudan (until 2011),1960,Male,114.1 [105-123.8]
Sudan (until 2011),1960,Female,97.62 [89.71-106.4]
Sudan (until 2011),1959,Both sexes,107.6 [99.05-116.6]
Sudan (until 2011),1959,Male,115.7 [105.9-125.9]
Sudan (until 2011),1959,Female,99.14 [90.6-108.5]
Sudan (until 2011),1958,Both sexes,109.3 [99.96-119]
Sudan (until 2011),1958,Male,117.3 [106.8-128.4]
Sudan (until 2011),1958,Female,100.6 [91.45-110.7]
Sudan (until 2011),1957,Both sexes,110.9 [100.5-121.7]
Sudan (until 2011),1957,Male,119 [107.5-131.1]
Sudan (until 2011),1957,Female,102.2 [92.11-113.1]
Sudan (until 2011),1956,Both sexes,112.6 [101.2-124.5]
Sudan (until 2011),1956,Male,120.8 [108.1-134.1]
Sudan (until 2011),1956,Female,103.9 [92.73-115.8]
Sudan (until 2011),1955,Both sexes,114.2 [101.7-127.8]
Sudan (until 2011),1955,Male,122.6 [108.7-137.6]
Sudan (until 2011),1955,Female,105.5 [93.19-118.6]
Sudan (until 2011),1954,Both sexes,116 [102.1-131.4]
Sudan (until 2011),1954,Male,124.4 [109.2-141.7]
Sudan (until 2011),1954,Female,107.2 [93.61-122.1]
Sudan (until 2011),1953,Both sexes,117.7 [102.3-136.2]
Sudan (until 2011),1953,Male,126.3 [109.3-146.3]
Sudan (until 2011),1953,Female,108.8 [93.87-126.3]
Suriname,2019,Both sexes,16.08 [10.87-24.31]
Suriname,2019,Male,17.95 [12.1-27.17]
Suriname,2019,Female,14.06 [9.48-21.34]
Suriname,2018,Both sexes,16.56 [11.44-24.47]
Suriname,2018,Male,18.53 [12.77-27.33]
Suriname,2018,Female,14.47 [10.03-21.44]
Suriname,2017,Both sexes,17.02 [12.03-24.51]
Suriname,2017,Male,19.09 [13.42-27.46]
Suriname,2017,Female,14.93 [10.57-21.58]
Suriname,2016,Both sexes,17.55 [12.65-24.53]
Suriname,2016,Male,19.66 [14.06-27.45]
Suriname,2016,Female,15.34 [11.06-21.57]
Suriname,2015,Both sexes,18.05 [13.28-24.43]
Suriname,2015,Male,20.22 [14.81-27.45]
Suriname,2015,Female,15.78 [11.61-21.53]
Suriname,2014,Both sexes,18.53 [13.91-24.42]
Suriname,2014,Male,20.75 [15.52-27.44]
Suriname,2014,Female,16.21 [12.18-21.45]
Suriname,2013,Both sexes,19.01 [14.57-24.56]
Suriname,2013,Male,21.28 [16.23-27.6]
Suriname,2013,Female,16.66 [12.74-21.57]
Suriname,2012,Both sexes,19.5 [15.21-24.8]
Suriname,2012,Male,21.81 [16.94-27.86]
Suriname,2012,Female,17.08 [13.28-21.8]
Suriname,2011,Both sexes,20.01 [15.85-25.09]
Suriname,2011,Male,22.35 [17.63-28.18]
Suriname,2011,Female,17.52 [13.85-22.07]
Suriname,2010,Both sexes,20.53 [16.49-25.4]
Suriname,2010,Male,22.93 [18.33-28.52]
Suriname,2010,Female,17.95 [14.36-22.33]
Suriname,2009,Both sexes,21.04 [17.07-25.74]
Suriname,2009,Male,23.52 [19-28.87]
Suriname,2009,Female,18.39 [14.87-22.68]
Suriname,2008,Both sexes,21.61 [17.66-26.17]
Suriname,2008,Male,24.14 [19.7-29.37]
Suriname,2008,Female,18.89 [15.35-23.05]
Suriname,2007,Both sexes,22.19 [18.26-26.63]
Suriname,2007,Male,24.8 [20.36-29.9]
Suriname,2007,Female,19.41 [15.9-23.46]
Suriname,2006,Both sexes,22.81 [18.92-27.16]
Suriname,2006,Male,25.5 [21.03-30.52]
Suriname,2006,Female,19.95 [16.45-23.95]
Suriname,2005,Both sexes,23.47 [19.52-27.8]
Suriname,2005,Male,26.21 [21.76-31.2]
Suriname,2005,Female,20.53 [17.04-24.47]
Suriname,2004,Both sexes,24.13 [20.23-28.45]
Suriname,2004,Male,26.95 [22.53-31.92]
Suriname,2004,Female,21.14 [17.6-25.08]
Suriname,2003,Both sexes,24.88 [20.94-29.18]
Suriname,2003,Male,27.76 [23.27-32.71]
Suriname,2003,Female,21.8 [18.24-25.73]
Suriname,2002,Both sexes,25.66 [21.73-29.96]
Suriname,2002,Male,28.65 [24.13-33.57]
Suriname,2002,Female,22.52 [18.92-26.42]
Suriname,2001,Both sexes,26.52 [22.52-30.82]
Suriname,2001,Male,29.6 [25.05-34.58]
Suriname,2001,Female,23.25 [19.59-27.22]
Suriname,2000,Both sexes,27.43 [23.39-31.74]
Suriname,2000,Male,30.59 [25.99-35.54]
Suriname,2000,Female,24.08 [20.38-28.04]
Suriname,1999,Both sexes,28.37 [24.26-32.8]
Suriname,1999,Male,31.61 [26.97-36.74]
Suriname,1999,Female,24.98 [21.17-29.02]
Suriname,1998,Both sexes,29.39 [25.23-33.89]
Suriname,1998,Male,32.7 [28-37.94]
Suriname,1998,Female,25.87 [22.07-30.08]
Suriname,1997,Both sexes,30.44 [26.25-35.04]
Suriname,1997,Male,33.84 [29.04-39.19]
Suriname,1997,Female,26.83 [22.97-31.09]
Suriname,1996,Both sexes,31.53 [27.25-36.28]
Suriname,1996,Male,34.99 [30.14-40.53]
Suriname,1996,Female,27.88 [23.9-32.27]
Suriname,1995,Both sexes,32.67 [28.27-37.58]
Suriname,1995,Male,36.23 [31.26-41.87]
Suriname,1995,Female,28.91 [24.84-33.46]
Suriname,1994,Both sexes,33.87 [29.3-39.01]
Suriname,1994,Male,37.51 [32.38-43.31]
Suriname,1994,Female,29.97 [25.79-34.73]
Suriname,1993,Both sexes,35.06 [30.35-40.33]
Suriname,1993,Male,38.83 [33.49-44.79]
Suriname,1993,Female,31.07 [26.73-36.08]
Suriname,1992,Both sexes,36.25 [31.39-41.76]
Suriname,1992,Male,40.18 [34.6-46.41]
Suriname,1992,Female,32.16 [27.6-37.42]
Suriname,1991,Both sexes,37.49 [32.36-43.26]
Suriname,1991,Male,41.44 [35.62-48.01]
Suriname,1991,Female,33.29 [28.55-38.8]
Suriname,1990,Both sexes,38.69 [33.32-44.86]
Suriname,1990,Male,42.72 [36.61-49.7]
Suriname,1990,Female,34.41 [29.43-40.23]
Suriname,1989,Both sexes,39.91 [34.25-46.53]
Suriname,1989,Male,44.04 [37.64-51.49]
Suriname,1989,Female,35.51 [30.26-41.71]
Suriname,1988,Both sexes,41.16 [35-48.39]
Suriname,1988,Male,45.41 [38.48-53.56]
Suriname,1988,Female,36.65 [30.97-43.43]
Suriname,1987,Both sexes,42.43 [35.73-50.46]
Suriname,1987,Male,46.79 [39.21-55.7]
Suriname,1987,Female,37.85 [31.69-45.33]
Suriname,1986,Both sexes,43.78 [36.36-52.61]
Suriname,1986,Male,48.2 [39.86-58.1]
Suriname,1986,Female,39.09 [32.27-47.36]
Suriname,1985,Both sexes,45.11 [36.89-55.09]
Suriname,1985,Male,49.7 [40.54-60.78]
Suriname,1985,Female,40.34 [32.78-49.64]
Suriname,1984,Both sexes,46.48 [37.35-58.08]
Suriname,1984,Male,51.21 [40.99-64.04]
Suriname,1984,Female,41.58 [33.18-52.21]
Suriname,1983,Both sexes,47.93 [37.73-61.38]
Suriname,1983,Male,52.79 [41.33-67.52]
Suriname,1983,Female,42.91 [33.54-55.22]
Sweden,2019,Both sexes,2.08 [1.94-2.23]
Sweden,2019,Male,2.26 [2.1-2.43]
Sweden,2019,Female,1.9 [1.76-2.04]
Sweden,2018,Both sexes,2.16 [2.05-2.27]
Sweden,2018,Male,2.34 [2.22-2.47]
Sweden,2018,Female,1.96 [1.86-2.08]
Sweden,2017,Both sexes,2.23 [2.14-2.32]
Sweden,2017,Male,2.42 [2.3-2.53]
Sweden,2017,Female,2.03 [1.93-2.14]
Sweden,2016,Both sexes,2.29 [2.2-2.38]
Sweden,2016,Male,2.48 [2.37-2.6]
Sweden,2016,Female,2.08 [1.98-2.19]
Sweden,2015,Both sexes,2.33 [2.24-2.43]
Sweden,2015,Male,2.53 [2.42-2.65]
Sweden,2015,Female,2.13 [2.02-2.23]
Sweden,2014,Both sexes,2.37 [2.28-2.47]
Sweden,2014,Male,2.57 [2.46-2.69]
Sweden,2014,Female,2.16 [2.05-2.26]
Sweden,2013,Both sexes,2.4 [2.31-2.49]
Sweden,2013,Male,2.6 [2.49-2.72]
Sweden,2013,Female,2.18 [2.08-2.29]
Sweden,2012,Both sexes,2.43 [2.33-2.52]
Sweden,2012,Male,2.63 [2.52-2.75]
Sweden,2012,Female,2.21 [2.11-2.31]
Sweden,2011,Both sexes,2.46 [2.36-2.55]
Sweden,2011,Male,2.67 [2.55-2.78]
Sweden,2011,Female,2.24 [2.14-2.34]
Sweden,2010,Both sexes,2.5 [2.4-2.6]
Sweden,2010,Male,2.71 [2.59-2.83]
Sweden,2010,Female,2.28 [2.17-2.38]
Sweden,2009,Both sexes,2.56 [2.46-2.65]
Sweden,2009,Male,2.77 [2.66-2.89]
Sweden,2009,Female,2.33 [2.22-2.43]
Sweden,2008,Both sexes,2.63 [2.53-2.73]
Sweden,2008,Male,2.86 [2.73-2.98]
Sweden,2008,Female,2.39 [2.28-2.5]
Sweden,2007,Both sexes,2.72 [2.62-2.82]
Sweden,2007,Male,2.96 [2.84-3.09]
Sweden,2007,Female,2.47 [2.37-2.58]
Sweden,2006,Both sexes,2.83 [2.73-2.94]
Sweden,2006,Male,3.08 [2.96-3.21]
Sweden,2006,Female,2.57 [2.46-2.68]
Sweden,2005,Both sexes,2.96 [2.85-3.07]
Sweden,2005,Male,3.22 [3.09-3.36]
Sweden,2005,Female,2.68 [2.57-2.8]
Sweden,2004,Both sexes,3.09 [2.98-3.2]
Sweden,2004,Male,3.37 [3.23-3.51]
Sweden,2004,Female,2.79 [2.67-2.91]
Sweden,2003,Both sexes,3.2 [3.08-3.33]
Sweden,2003,Male,3.5 [3.36-3.66]
Sweden,2003,Female,2.89 [2.76-3.02]
Sweden,2002,Both sexes,3.29 [3.17-3.43]
Sweden,2002,Male,3.61 [3.46-3.76]
Sweden,2002,Female,2.96 [2.83-3.1]
Sweden,2001,Both sexes,3.35 [3.23-3.49]
Sweden,2001,Male,3.68 [3.53-3.84]
Sweden,2001,Female,3.01 [2.88-3.15]
Sweden,2000,Both sexes,3.4 [3.27-3.53]
Sweden,2000,Male,3.73 [3.58-3.89]
Sweden,2000,Female,3.04 [2.91-3.18]
Sweden,1999,Both sexes,3.44 [3.32-3.56]
Sweden,1999,Male,3.79 [3.64-3.94]
Sweden,1999,Female,3.08 [2.95-3.21]
Sweden,1998,Both sexes,3.51 [3.37-3.64]
Sweden,1998,Male,3.86 [3.7-4.02]
Sweden,1998,Female,3.13 [3-3.27]
Sweden,1997,Both sexes,3.61 [3.47-3.75]
Sweden,1997,Male,3.98 [3.81-4.15]
Sweden,1997,Female,3.23 [3.09-3.37]
Sweden,1996,Both sexes,3.78 [3.63-3.93]
Sweden,1996,Male,4.16 [3.99-4.34]
Sweden,1996,Female,3.38 [3.24-3.53]
Sweden,1995,Both sexes,4.03 [3.88-4.18]
Sweden,1995,Male,4.43 [4.26-4.61]
Sweden,1995,Female,3.6 [3.45-3.76]
Sweden,1994,Both sexes,4.36 [4.22-4.5]
Sweden,1994,Male,4.8 [4.63-4.97]
Sweden,1994,Female,3.9 [3.76-4.05]
Sweden,1993,Both sexes,4.76 [4.62-4.9]
Sweden,1993,Male,5.24 [5.07-5.42]
Sweden,1993,Female,4.25 [4.1-4.4]
Sweden,1992,Both sexes,5.17 [5.03-5.33]
Sweden,1992,Male,5.7 [5.52-5.89]
Sweden,1992,Female,4.62 [4.46-4.78]
Sweden,1991,Both sexes,5.56 [5.4-5.74]
Sweden,1991,Male,6.15 [5.95-6.36]
Sweden,1991,Female,4.94 [4.77-5.12]
Sweden,1990,Both sexes,5.87 [5.7-6.05]
Sweden,1990,Male,6.49 [6.28-6.71]
Sweden,1990,Female,5.21 [5.03-5.41]
Sweden,1989,Both sexes,6.06 [5.89-6.23]
Sweden,1989,Male,6.7 [6.49-6.9]
Sweden,1989,Female,5.38 [5.21-5.57]
Sweden,1988,Both sexes,6.17 [6-6.34]
Sweden,1988,Male,6.82 [6.61-7.03]
Sweden,1988,Female,5.49 [5.31-5.68]
Sweden,1987,Both sexes,6.25 [6.08-6.42]
Sweden,1987,Male,6.9 [6.69-7.12]
Sweden,1987,Female,5.57 [5.38-5.76]
Sweden,1986,Both sexes,6.33 [6.16-6.51]
Sweden,1986,Male,6.98 [6.77-7.2]
Sweden,1986,Female,5.65 [5.46-5.84]
Sweden,1985,Both sexes,6.42 [6.24-6.6]
Sweden,1985,Male,7.07 [6.84-7.29]
Sweden,1985,Female,5.73 [5.54-5.93]
Sweden,1984,Both sexes,6.51 [6.33-6.68]
Sweden,1984,Male,7.16 [6.94-7.39]
Sweden,1984,Female,5.82 [5.62-6.01]
Sweden,1983,Both sexes,6.62 [6.43-6.8]
Sweden,1983,Male,7.31 [7.08-7.54]
Sweden,1983,Female,5.89 [5.69-6.09]
Sweden,1982,Both sexes,6.76 [6.57-6.95]
Sweden,1982,Male,7.47 [7.24-7.71]
Sweden,1982,Female,6.01 [5.81-6.21]
Sweden,1981,Both sexes,6.93 [6.74-7.12]
Sweden,1981,Male,7.68 [7.44-7.91]
Sweden,1981,Female,6.15 [5.95-6.35]
Sweden,1980,Both sexes,7.14 [6.95-7.33]
Sweden,1980,Male,7.93 [7.68-8.17]
Sweden,1980,Female,6.31 [6.1-6.53]
Sweden,1979,Both sexes,7.38 [7.19-7.57]
Sweden,1979,Male,8.2 [7.96-8.44]
Sweden,1979,Female,6.51 [6.3-6.72]
Sweden,1978,Both sexes,7.65 [7.45-7.85]
Sweden,1978,Male,8.54 [8.28-8.79]
Sweden,1978,Female,6.71 [6.49-6.93]
Sweden,1977,Both sexes,7.95 [7.75-8.15]
Sweden,1977,Male,8.89 [8.63-9.14]
Sweden,1977,Female,6.97 [6.76-7.19]
Sweden,1976,Both sexes,8.31 [8.1-8.51]
Sweden,1976,Male,9.29 [9.02-9.55]
Sweden,1976,Female,7.28 [7.05-7.5]
Sweden,1975,Both sexes,8.74 [8.52-8.96]
Sweden,1975,Male,9.81 [9.53-10.08]
Sweden,1975,Female,7.62 [7.39-7.86]
Sweden,1974,Both sexes,9.26 [9.05-9.47]
Sweden,1974,Male,10.4 [10.13-10.68]
Sweden,1974,Female,8.06 [7.83-8.3]
Sweden,1973,Both sexes,9.82 [9.6-10.05]
Sweden,1973,Male,11.06 [10.78-11.36]
Sweden,1973,Female,8.51 [8.27-8.76]
Sweden,1972,Both sexes,10.36 [10.14-10.59]
Sweden,1972,Male,11.7 [11.4-12.01]
Sweden,1972,Female,8.95 [8.71-9.21]
Sweden,1971,Both sexes,10.86 [10.63-11.1]
Sweden,1971,Male,12.29 [11.99-12.6]
Sweden,1971,Female,9.36 [9.11-9.62]
Sweden,1970,Both sexes,11.31 [11.07-11.56]
Sweden,1970,Male,12.81 [12.5-13.13]
Sweden,1970,Female,9.74 [9.48-10.01]
Sweden,1969,Both sexes,11.72 [11.48-11.95]
Sweden,1969,Male,13.29 [12.98-13.6]
Sweden,1969,Female,10.07 [9.8-10.33]
Sweden,1968,Both sexes,12.12 [11.86-12.37]
Sweden,1968,Male,13.73 [13.39-14.06]
Sweden,1968,Female,10.43 [10.15-10.71]
Sweden,1967,Both sexes,12.56 [12.29-12.82]
Sweden,1967,Male,14.22 [13.87-14.55]
Sweden,1967,Female,10.81 [10.53-11.1]
Sweden,1966,Both sexes,13.06 [12.79-13.33]
Sweden,1966,Male,14.78 [14.43-15.13]
Sweden,1966,Female,11.26 [10.96-11.55]
Sweden,1965,Both sexes,13.67 [13.38-13.95]
Sweden,1965,Male,15.45 [15.08-15.82]
Sweden,1965,Female,11.8 [11.48-12.1]
Sweden,1964,Both sexes,14.35 [14.07-14.63]
Sweden,1964,Male,16.22 [15.85-16.6]
Sweden,1964,Female,12.39 [12.08-12.69]
Sweden,1963,Both sexes,15.02 [14.72-15.35]
Sweden,1963,Male,16.99 [16.59-17.41]
Sweden,1963,Female,12.96 [12.62-13.29]
Sweden,1962,Both sexes,15.58 [15.27-15.91]
Sweden,1962,Male,17.63 [17.23-18.06]
Sweden,1962,Female,13.43 [13.09-13.78]
Sweden,1961,Both sexes,16 [15.68-16.34]
Sweden,1961,Male,18.11 [17.69-18.54]
Sweden,1961,Female,13.79 [13.45-14.15]
Sweden,1960,Both sexes,16.32 [15.98-16.67]
Sweden,1960,Male,18.47 [18.03-18.91]
Sweden,1960,Female,14.06 [13.7-14.43]
Sweden,1959,Both sexes,16.57 [16.24-16.9]
Sweden,1959,Male,18.75 [18.32-19.19]
Sweden,1959,Female,14.28 [13.92-14.64]
Sweden,1958,Both sexes,16.81 [16.46-17.16]
Sweden,1958,Male,19.01 [18.55-19.46]
Sweden,1958,Female,14.51 [14.14-14.89]
Sweden,1957,Both sexes,17.09 [16.74-17.44]
Sweden,1957,Male,19.29 [18.84-19.73]
Sweden,1957,Female,14.79 [14.41-15.16]
Sweden,1956,Both sexes,17.44 [17.08-17.79]
Sweden,1956,Male,19.65 [19.2-20.12]
Sweden,1956,Female,15.11 [14.72-15.49]
Sweden,1955,Both sexes,17.87 [17.49-18.24]
Sweden,1955,Male,20.14 [19.66-20.62]
Sweden,1955,Female,15.48 [15.07-15.88]
Sweden,1954,Both sexes,18.4 [18.02-18.78]
Sweden,1954,Male,20.76 [20.27-21.26]
Sweden,1954,Female,15.92 [15.51-16.34]
Sweden,1953,Both sexes,19.09 [18.68-19.51]
Sweden,1953,Male,21.51 [20.98-22.04]
Sweden,1953,Female,16.55 [16.11-17.01]
Sweden,1952,Both sexes,19.97 [19.52-20.44]
Sweden,1952,Male,22.48 [21.9-23.08]
Sweden,1952,Female,17.35 [16.86-17.85]
Sweden,1951,Both sexes,21.04 [20.33-21.78]
Sweden,1951,Male,23.68 [22.82-24.57]
Sweden,1951,Female,18.28 [17.58-19.01]
Sweden,1950,Both sexes,22.25 [20.96-23.66]
Sweden,1950,Male,25.01 [23.49-26.65]
Sweden,1950,Female,19.35 [18.15-20.64]
Switzerland,2019,Both sexes,3.57 [3.18-3.99]
Switzerland,2019,Male,3.86 [3.44-4.34]
Switzerland,2019,Female,3.26 [2.89-3.66]
Switzerland,2018,Both sexes,3.64 [3.34-3.96]
Switzerland,2018,Male,3.94 [3.6-4.3]
Switzerland,2018,Female,3.32 [3.04-3.63]
Switzerland,2017,Both sexes,3.7 [3.48-3.93]
Switzerland,2017,Male,4 [3.75-4.27]
Switzerland,2017,Female,3.37 [3.16-3.61]
Switzerland,2016,Both sexes,3.74 [3.58-3.92]
Switzerland,2016,Male,4.05 [3.86-4.26]
Switzerland,2016,Female,3.42 [3.25-3.6]
Switzerland,2015,Both sexes,3.78 [3.64-3.93]
Switzerland,2015,Male,4.1 [3.92-4.27]
Switzerland,2015,Female,3.46 [3.3-3.62]
Switzerland,2014,Both sexes,3.81 [3.68-3.95]
Switzerland,2014,Male,4.13 [3.96-4.3]
Switzerland,2014,Female,3.48 [3.34-3.64]
Switzerland,2013,Both sexes,3.84 [3.71-3.98]
Switzerland,2013,Male,4.16 [3.99-4.33]
Switzerland,2013,Female,3.51 [3.36-3.66]
Switzerland,2012,Both sexes,3.86 [3.73-4]
Switzerland,2012,Male,4.18 [4.01-4.35]
Switzerland,2012,Female,3.53 [3.38-3.68]
Switzerland,2011,Both sexes,3.89 [3.75-4.03]
Switzerland,2011,Male,4.21 [4.04-4.38]
Switzerland,2011,Female,3.56 [3.41-3.71]
Switzerland,2010,Both sexes,3.93 [3.79-4.07]
Switzerland,2010,Male,4.25 [4.08-4.42]
Switzerland,2010,Female,3.59 [3.44-3.74]
Switzerland,2009,Both sexes,3.98 [3.84-4.12]
Switzerland,2009,Male,4.31 [4.14-4.48]
Switzerland,2009,Female,3.63 [3.48-3.79]
Switzerland,2008,Both sexes,4.05 [3.9-4.19]
Switzerland,2008,Male,4.38 [4.21-4.56]
Switzerland,2008,Female,3.69 [3.53-3.84]
Switzerland,2007,Both sexes,4.12 [3.97-4.26]
Switzerland,2007,Male,4.47 [4.29-4.64]
Switzerland,2007,Female,3.75 [3.6-3.91]
Switzerland,2006,Both sexes,4.2 [4.06-4.35]
Switzerland,2006,Male,4.57 [4.39-4.74]
Switzerland,2006,Female,3.82 [3.66-3.98]
Switzerland,2005,Both sexes,4.29 [4.15-4.44]
Switzerland,2005,Male,4.67 [4.49-4.85]
Switzerland,2005,Female,3.89 [3.73-4.05]
Switzerland,2004,Both sexes,4.38 [4.23-4.53]
Switzerland,2004,Male,4.78 [4.59-4.96]
Switzerland,2004,Female,3.96 [3.81-4.13]
