Unnamed: 0,Period,Location,Sector,Expenditure(million USD),GDP(%)
6527,2006,Netherlands (Kingdom of the),RandD Economic affairs,2989.581,0.40769
6528,2006,Netherlands (Kingdom of the),Economic affairs n.e.c.,551.208,0.07517
6529,2006,Norway,Total function,142354.99,41.19311
6530,2006,Norway,"Agriculture, forestry, fishing and hunting",2146.466,0.62112
6531,2006,Norway,"Mining, manufacturing and construction",11.85,0.00343
6532,2006,Norway,Transport,6637.422,1.92066
6533,2006,Norway,Communication,96.05,0.02779
6534,2006,Norway,Fuel and energy,201.455,0.05829
6535,2006,Norway,Environment protection,1886.85,0.546
6536,2006,Norway,Housing and community amenities,1923.181,0.55651
6537,2006,Norway,Health,23831.289,6.89604
6538,2006,Norway,Education,16996.622,4.91829
6539,2006,Norway,Social protection,53021.57,15.3428
6540,2006,Norway,General public services,19463.358,5.63209
6541,2006,Norway,Defence,5361.486,1.55145
6542,2006,Norway,Public order and safety,2945.582,0.85236
6543,2006,Norway,"Recreation, culture and religion",4123.597,1.19324
6544,2006,Norway,"General economic, commercial and labour affairs",1700.52,0.49208
6545,2006,Norway,Other industries,211.435,0.06118
6546,2006,Norway,RandD Economic affairs,1267.672,0.36682
6547,2006,Norway,Economic affairs n.e.c.,528.586,0.15296
6548,2006,Panama,Total function,3401.34,19.53293
6549,2006,Panama,"Agriculture, forestry, fishing and hunting",93.93,0.53941
6550,2006,Panama,"Mining, manufacturing and construction",3.89,0.02234
6551,2006,Panama,Transport,148.68,0.85383
6552,2006,Panama,Communication,6.6,0.0379
6553,2006,Panama,Fuel and energy,11.17,0.06415
6554,2006,Panama,Environment protection,10.12,0.05812
6555,2006,Panama,Housing and community amenities,206.69,1.18696
6556,2006,Panama,Health,385.36,2.21301
6557,2006,Panama,Education,707.81,4.06475
6558,2006,Panama,Social protection,173.45,0.99607
6559,2006,Panama,General public services,1160.57,6.66482
6560,2006,Panama,Public order and safety,302.68,1.73821
6561,2006,Panama,"Recreation, culture and religion",20.88,0.11991
6562,2006,Panama,"General economic, commercial and labour affairs",38.94,0.22362
6563,2006,Panama,Other industries,18.19,0.10446
6564,2006,Panama,Economic affairs n.e.c.,112.38,0.64537
6565,2006,Paraguay,Total function,1895.914,13.75784
6566,2006,Paraguay,"Agriculture, forestry, fishing and hunting",24.721,0.17939
6567,2006,Paraguay,Transport,151.971,1.10279
6568,2006,Paraguay,Communication,9.43,0.06843
6569,2006,Paraguay,Environment protection,20.866,0.15141
6570,2006,Paraguay,Housing and community amenities,7.568,0.05492
6571,2006,Paraguay,Health,225.923,1.63943
6572,2006,Paraguay,Education,385.119,2.79465
6573,2006,Paraguay,Social protection,469.704,3.40844
6574,2006,Paraguay,General public services,290.655,2.10916
6575,2006,Paraguay,Defence,73.14,0.53074
6576,2006,Paraguay,Public order and safety,223.385,1.62101
6577,2006,Paraguay,"Recreation, culture and religion",2.573,0.01867
6578,2006,Paraguay,"General economic, commercial and labour affairs",4.633,0.03362
6579,2006,Paraguay,Other industries,6.224,0.04517
6580,2006,Peru,Total function,16260.425,18.3405
6581,2006,Peru,"Agriculture, forestry, fishing and hunting",499.552,0.56346
6582,2006,Peru,"Mining, manufacturing and construction",164.51,0.18555
6583,2006,Peru,Transport,958.747,1.08139
6584,2006,Peru,Communication,43.35,0.0489
6585,2006,Peru,Fuel and energy,196.87,0.22205
6586,2006,Peru,Housing and community amenities,149.488,0.16861
6587,2006,Peru,Health,1615.128,1.82174
6588,2006,Peru,Education,2812.926,3.17276
6589,2006,Peru,Social protection,3591.171,4.05056
6590,2006,Peru,General public services,3975.907,4.48452
6591,2006,Peru,Defence,1783.385,2.01152
6592,2006,Peru,Public order and safety,392.803,0.44305
6593,2006,Peru,"General economic, commercial and labour affairs",76.591,0.08639
6594,2006,Philippines,Total function,20361.411,15.9506
6595,2006,Philippines,Housing and community amenities,118.466,0.0928
6596,2006,Philippines,Health,313.246,0.24539
6597,2006,Philippines,Education,2810.641,2.20178
6598,2006,Philippines,Social protection,2263.133,1.77288
6599,2006,Philippines,General public services,8284.07,6.48953
6600,2006,Philippines,Defence,1004.146,0.78662
6601,2006,Philippines,Public order and safety,1244.274,0.97473
6602,2006,Poland,Total function,153191.345,44.4514
6603,2006,Poland,"Agriculture, forestry, fishing and hunting",3118.436,0.90487
6604,2006,Poland,"Mining, manufacturing and construction",602.612,0.17486
6605,2006,Poland,Transport,9398.135,2.72705
6606,2006,Poland,Communication,37.381,0.01085
6607,2006,Poland,Fuel and energy,402.935,0.11692
6608,2006,Poland,Environment protection,2256.411,0.65474
6609,2006,Poland,Housing and community amenities,3340.145,0.96921
6610,2006,Poland,Health,15934.411,4.62367
6611,2006,Poland,Education,20469.468,5.93961
6612,2006,Poland,Social protection,57962.237,16.81885
6613,2006,Poland,General public services,19558.138,5.67517
6614,2006,Poland,Defence,5593.334,1.62301
6615,2006,Poland,Public order and safety,7650.915,2.22006
6616,2006,Poland,"Recreation, culture and religion",4180.718,1.21312
6617,2006,Poland,"General economic, commercial and labour affairs",1840.157,0.53396
6618,2006,Poland,Other industries,106.021,0.03076
6619,2006,Poland,RandD Economic affairs,726.357,0.21077
6620,2006,Poland,Economic affairs n.e.c.,13.535,0.00393
6621,2006,Portugal,Total function,94453.451,45.28599
6622,2006,Portugal,"Agriculture, forestry, fishing and hunting",980.083,0.4699
6623,2006,Portugal,"Mining, manufacturing and construction",553.091,0.26518
6624,2006,Portugal,Transport,5027.732,2.41056
6625,2006,Portugal,Communication,84.765,0.04064
6626,2006,Portugal,Fuel and energy,83.096,0.03984
6627,2006,Portugal,Environment protection,1363.769,0.65386
6628,2006,Portugal,Housing and community amenities,1472.704,0.70609
6629,2006,Portugal,Health,14808.733,7.10009
6630,2006,Portugal,Education,13285.642,6.36984
6631,2006,Portugal,Social protection,31549.909,15.1267
6632,2006,Portugal,General public services,13946.25,6.68657
6633,2006,Portugal,Defence,2690.598,1.29002
6634,2006,Portugal,Public order and safety,3897.216,1.86853
6635,2006,Portugal,"Recreation, culture and religion",2332.463,1.11831
6636,2006,Portugal,"General economic, commercial and labour affairs",1179.058,0.5653
6637,2006,Portugal,Other industries,652.334,0.31276
6638,2006,Portugal,RandD Economic affairs,546.022,0.26179
6639,2006,Romania,Total function,43492.39,35.64257
6640,2006,Romania,"Agriculture, forestry, fishing and hunting",1302.82,1.06768
6641,2006,Romania,"Mining, manufacturing and construction",1700.544,1.39362
6642,2006,Romania,Transport,3794.077,3.10929
6643,2006,Romania,Communication,58.918,0.04828
6644,2006,Romania,Fuel and energy,969.888,0.79484
6645,2006,Romania,Environment protection,448.49,0.36754
6646,2006,Romania,Housing and community amenities,1785.984,1.46364
6647,2006,Romania,Health,4019.141,3.29374
6648,2006,Romania,Education,5046.666,4.13581
6649,2006,Romania,Social protection,12165.54,9.96982
6650,2006,Romania,General public services,4232.279,3.46841
6651,2006,Romania,Defence,2824.759,2.31493
6652,2006,Romania,Public order and safety,2947.543,2.41555
6653,2006,Romania,"Recreation, culture and religion",1242.585,1.01831
6654,2006,Romania,"General economic, commercial and labour affairs",743.65,0.60943
6655,2006,Romania,Other industries,103.739,0.08502
6656,2006,Romania,RandD Economic affairs,32.966,0.02702
6657,2006,Romania,Economic affairs n.e.c.,72.802,0.05966
6658,2006,Russian Federation,Total function,313707.222,31.38255
6659,2006,Russian Federation,"Agriculture, forestry, fishing and hunting",4630.216,0.4632
6660,2006,Russian Federation,"Mining, manufacturing and construction",0.0,0.0
6661,2006,Russian Federation,Transport,15155.773,1.51615
6662,2006,Russian Federation,Communication,750.249,0.07505
6663,2006,Russian Federation,Fuel and energy,665.662,0.06659
6664,2006,Russian Federation,Environment protection,856.902,0.08572
6665,2006,Russian Federation,Housing and community amenities,23228.31,2.32371
6666,2006,Russian Federation,Health,39891.937,3.9907
6667,2006,Russian Federation,Education,38115.611,3.813
6668,2006,Russian Federation,Social protection,81560.2,8.15909
6669,2006,Russian Federation,General public services,45886.577,4.59039
6670,2006,Russian Federation,Defence,25129.677,2.51392
6671,2006,Russian Federation,Public order and safety,26262.406,2.62723
6672,2006,Russian Federation,"Recreation, culture and religion",6936.129,0.69387
6673,2006,Russian Federation,"General economic, commercial and labour affairs",0.0,0.0
6674,2006,Russian Federation,Other industries,0.0,0.0
6675,2006,Russian Federation,RandD Economic affairs,0.0,0.0
6676,2006,Russian Federation,Economic affairs n.e.c.,0.0,0.0
6677,2006,San Marino,Total function,581.097,26.83583
6678,2006,Serbia,Total function,,
6679,2006,Serbia,"Agriculture, forestry, fishing and hunting",,
6680,2006,Serbia,"Mining, manufacturing and construction",,
6681,2006,Serbia,Transport,,
6682,2006,Serbia,Communication,,
6683,2006,Serbia,Fuel and energy,,
6684,2006,Serbia,Environment protection,,
6685,2006,Serbia,Housing and community amenities,,
6686,2006,Serbia,Health,,
6687,2006,Serbia,Education,,
6688,2006,Serbia,Social protection,,
6689,2006,Serbia,General public services,,
6690,2006,Serbia,Defence,,
6691,2006,Serbia,Public order and safety,,
6692,2006,Serbia,"Recreation, culture and religion",,
6693,2006,Serbia,"General economic, commercial and labour affairs",,
6694,2006,Serbia,Other industries,,
6695,2006,Serbia,RandD Economic affairs,,
6696,2006,Serbia,Economic affairs n.e.c.,,
6697,2006,Serbia,Others,,
6698,2006,Seychelles,Total function,399.981,39.35241
6699,2006,Seychelles,"Agriculture, forestry, fishing and hunting",14.711,1.44735
6700,2006,Seychelles,"Mining, manufacturing and construction",0.0,0.0
6701,2006,Seychelles,Transport,10.635,1.0463
6702,2006,Seychelles,Communication,12.954,1.27445
6703,2006,Seychelles,Fuel and energy,10.816,1.06412
6704,2006,Seychelles,Environment protection,0.435,0.04278
6705,2006,Seychelles,Housing and community amenities,8.225,0.80923
6706,2006,Seychelles,Health,32.683,3.21554
6707,2006,Seychelles,Education,36.234,3.5649
6708,2006,Seychelles,Social protection,61.453,6.04607
6709,2006,Seychelles,General public services,133.105,13.09567
6710,2006,Seychelles,Defence,15.943,1.56856
6711,2006,Seychelles,Public order and safety,19.693,1.93752
6712,2006,Seychelles,"Recreation, culture and religion",14.693,1.44557
6713,2006,Seychelles,"General economic, commercial and labour affairs",0.0,0.0
6714,2006,Seychelles,Other industries,0.0,0.0
6715,2006,Seychelles,RandD Economic affairs,0.0,0.0
6716,2006,Seychelles,Economic affairs n.e.c.,0.0,0.0
6717,2006,Singapore,Total function,21457.162,14.4369
6718,2006,Singapore,"Agriculture, forestry, fishing and hunting",37.761,0.02541
6719,2006,Singapore,"Mining, manufacturing and construction",13.216,0.00889
6720,2006,Singapore,Transport,1159.268,0.77998
6721,2006,Singapore,Environment protection,0.0,0.0
6722,2006,Singapore,Housing and community amenities,2270.706,1.52779
6723,2006,Singapore,Health,1231.015,0.82826
6724,2006,Singapore,Education,4277.713,2.87815
6725,2006,Singapore,Social protection,1730.721,1.16447
6726,2006,Singapore,General public services,2163.086,1.45538
6727,2006,Singapore,Defence,6244.441,4.20141
6728,2006,Singapore,Public order and safety,1227.868,0.82614
6729,2006,Singapore,"Recreation, culture and religion",28.95,0.01948
6730,2006,Slovakia,Total function,27472.414,48.04958
6731,2006,Slovakia,"Agriculture, forestry, fishing and hunting",205.24,0.35897
6732,2006,Slovakia,"Mining, manufacturing and construction",129.276,0.22611
6733,2006,Slovakia,Transport,2645.635,4.62725
6734,2006,Slovakia,Communication,8.626,0.01509
6735,2006,Slovakia,Fuel and energy,18.47,0.0323
6736,2006,Slovakia,Environment protection,724.707,1.26752
6737,2006,Slovakia,Housing and community amenities,503.997,0.8815
6738,2006,Slovakia,Health,4695.299,8.21213
6739,2006,Slovakia,Education,2758.538,4.82472
6740,2006,Slovakia,Social protection,9200.564,16.0919
6741,2006,Slovakia,General public services,3370.467,5.89499
6742,2006,Slovakia,Defence,615.796,1.07703
6743,2006,Slovakia,Public order and safety,1637.74,2.86443
6744,2006,Slovakia,"Recreation, culture and religion",624.296,1.0919
6745,2006,Slovakia,"General economic, commercial and labour affairs",151.676,0.26528
6746,2006,Slovakia,Other industries,139.02,0.24315
6747,2006,Slovakia,RandD Economic affairs,21.157,0.037
6748,2006,Slovakia,Economic affairs n.e.c.,21.923,0.03834
6749,2006,Slovenia,Total function,17994.376,45.57993
6750,2006,Slovenia,"Agriculture, forestry, fishing and hunting",301.231,0.76302
6751,2006,Slovenia,"Mining, manufacturing and construction",3.943,0.00999
6752,2006,Slovenia,Transport,818.123,2.07231
6753,2006,Slovenia,Communication,9.166,0.02322
6754,2006,Slovenia,Fuel and energy,12.091,0.03063
6755,2006,Slovenia,Environment protection,325.527,0.82456
6756,2006,Slovenia,Housing and community amenities,241.841,0.61259
6757,2006,Slovenia,Health,2498.34,6.32832
6758,2006,Slovenia,Education,2508.511,6.35408
6759,2006,Slovenia,Social protection,6776.517,17.16498
6760,2006,Slovenia,General public services,2136.941,5.41289
6761,2006,Slovenia,Defence,563.701,1.42786
6762,2006,Slovenia,Public order and safety,706.362,1.78922
6763,2006,Slovenia,"Recreation, culture and religion",512.837,1.29902
6764,2006,Slovenia,"General economic, commercial and labour affairs",289.164,0.73246
6765,2006,Slovenia,Other industries,72.888,0.18462
6766,2006,Slovenia,RandD Economic affairs,205.968,0.52172
6767,2006,Slovenia,Economic affairs n.e.c.,11.238,0.02846
6768,2006,South Africa,Total function,92876.679,30.56575
6769,2006,South Africa,"Agriculture, forestry, fishing and hunting",1635.224,0.53815
6770,2006,South Africa,"Mining, manufacturing and construction",984.561,0.32402
6771,2006,South Africa,Transport,4483.612,1.47556
6772,2006,South Africa,Communication,326.365,0.10741
6773,2006,South Africa,Fuel and energy,6514.61,2.14396
6774,2006,South Africa,Environment protection,596.466,0.1963
6775,2006,South Africa,Housing and community amenities,5448.236,1.79302
6776,2006,South Africa,Health,10313.593,3.39421
6777,2006,South Africa,Education,17664.939,5.81354
6778,2006,South Africa,Social protection,12874.307,4.23694
6779,2006,South Africa,General public services,12938.398,4.25803
6780,2006,South Africa,Public order and safety,9281.628,3.05459
6781,2006,South Africa,"Recreation, culture and religion",2283.672,0.75156
6782,2006,Spain,Total function,484443.927,38.46993
6783,2006,Spain,"Agriculture, forestry, fishing and hunting",7912.784,0.62836
6784,2006,Spain,"Mining, manufacturing and construction",2094.339,0.16631
6785,2006,Spain,Transport,27746.223,2.20334
6786,2006,Spain,Communication,964.3,0.07658
6787,2006,Spain,Fuel and energy,1035.869,0.08226
6788,2006,Spain,Environment protection,12400.294,0.98471
6789,2006,Spain,Housing and community amenities,9799.949,0.77822
6790,2006,Spain,Health,71213.798,5.65512
6791,2006,Spain,Education,49989.156,3.96966
6792,2006,Spain,Social protection,159837.73,12.69279
6793,2006,Spain,General public services,63759.308,5.06316
6794,2006,Spain,Defence,12877.422,1.0226
6795,2006,Spain,Public order and safety,22571.9,1.79245
6796,2006,Spain,"Recreation, culture and religion",18645.643,1.48066
6797,2006,Spain,"General economic, commercial and labour affairs",13986.115,1.11064
6798,2006,Spain,Other industries,4377.017,0.34758
6799,2006,Spain,RandD Economic affairs,4703.473,0.37351
6800,2006,Spain,Economic affairs n.e.c.,528.607,0.04198
6801,2006,Sri Lanka,Total function,6829.387,21.1011
6802,2006,Sri Lanka,Environment protection,0.0,0.0
6803,2006,Sri Lanka,Housing and community amenities,284.628,0.87943
6804,2006,Sri Lanka,Health,558.517,1.72568
6805,2006,Sri Lanka,Education,753.812,2.32909
6806,2006,Sri Lanka,Social protection,837.833,2.5887
6807,2006,Sri Lanka,General public services,1855.709,5.73368
6808,2006,Sri Lanka,Defence,781.826,2.41565
6809,2006,Sri Lanka,Public order and safety,242.478,0.7492
6810,2006,Sri Lanka,"Recreation, culture and religion",0.0,0.0
6811,2006,Sweden,Total function,216194.922,51.09896
6812,2006,Sweden,"Agriculture, forestry, fishing and hunting",819.707,0.19374
6813,2006,Sweden,"Mining, manufacturing and construction",1008.776,0.23843
6814,2006,Sweden,Transport,10218.549,2.41522
6815,2006,Sweden,Communication,232.033,0.05484
6816,2006,Sweden,Fuel and energy,618.575,0.1462
6817,2006,Sweden,Environment protection,2077.729,0.49108
6818,2006,Sweden,Housing and community amenities,2320.469,0.54846
6819,2006,Sweden,Health,26928.069,6.36461
